id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento
TX_1674,2008-04-21,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,152.29,Transporte Local,Vendas
TX_1675,2008-04-21,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,59.27,Material de Escritório,Contabilidade
TX_1676,2008-04-21,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,145.59,Refeição,Vendas
TX_1677,2008-04-21,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,6.36,Correios,Atendimento ao Cliente
TX_1678,2008-04-21,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,27.95,Logística,Suprimentos
TX_1679,2008-04-21,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,60.66,Material de Escritório,Administrativo
TX_1680,2008-04-21,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,12.85,Logística,Contabilidade
TX_1681,2008-04-21,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,32.42,Correios,Depósito
TX_1682,2008-04-21,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,74.01,Logística,Contabilidade
TX_1683,2008-04-21,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,112.64,Refeição com Cliente,Vendas
TX_1684,2008-04-21,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,27.03,Material de Escritório,Qualidade
TX_1685,2008-04-21,Kevin Malone,Contador,FedEx - Despesa de Correios,15.97,Correios,Contabilidade
TX_1686,2008-04-21,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,27.71,Manutenção,Contabilidade
TX_1687,2008-04-21,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,12.47,Copa e Cozinha,Qualidade
TX_1688,2008-04-21,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,33.83,Copa e Cozinha,Depósito
TX_1689,2008-04-21,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,73.51,Copa e Cozinha,Contabilidade
TX_1690,2008-04-21,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,29.07,Refeição com Cliente,Vendas
TX_1691,2008-04-21,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,73.61,Logística,Contabilidade
TX_1692,2008-04-22,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,156.01,Refeição com Cliente,Gerência
TX_1693,2008-04-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,11.06,Material de Escritório,Recursos Humanos
TX_1694,2008-04-22,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,16.12,Material de Escritório,Recursos Humanos
TX_1695,2008-04-22,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,67.77,Copa e Cozinha,Contabilidade
TX_1696,2008-04-22,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,174.8,Viagem,Gerência
TX_1697,2008-04-22,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,20.37,Copa e Cozinha,Depósito
TX_1698,2008-04-22,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.99,Copa e Cozinha,Contabilidade
TX_1699,2008-04-22,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,133.18,Viagem,Gerência
TX_1700,2008-04-22,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,22.25,Manutenção,Contabilidade
TX_1701,2008-04-22,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,46.58,Manutenção,Contabilidade
TX_1702,2008-04-22,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,17.37,Material de Escritório,Contabilidade
TX_1703,2008-04-22,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,11.72,Copa e Cozinha,Contabilidade
TX_1704,2008-04-22,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,43.17,Refeição com Cliente,Vendas
TX_1705,2008-04-22,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,28.0,Copa e Cozinha,Recursos Humanos
TX_1706,2008-04-22,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,39.57,Refeição com Cliente,Vendas
TX_1707,2008-04-22,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,18.74,Refeição com Cliente,Vendas
TX_1708,2008-04-22,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,61.84,Logística,Administrativo
TX_1709,2008-04-22,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,103.91,Viagem,Gerência
TX_1710,2008-04-22,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,170.42,Refeição com Cliente,Vendas
TX_1711,2008-04-22,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,40.17,Material de Escritório,Vendas
TX_1712,2008-04-22,Toby Flenderson,RH,FedEx - Despesa de Correios,30.25,Correios,Recursos Humanos
TX_1713,2008-04-22,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,10.74,Manutenção,Depósito
TX_1714,2008-04-22,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,45.18,Refeição com Cliente,Vendas
TX_1715,2008-04-22,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,115.12,Transporte Local,Vendas
TX_1716,2008-04-22,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,7.19,Correios,Atendimento ao Cliente
TX_1717,2008-04-22,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,81.8,Refeição,Vendas
TX_1718,2008-04-22,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,41.64,Manutenção,Administrativo
TX_1719,2008-04-22,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,62.71,Transporte Local,Vendas
TX_1720,2008-04-23,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,12.52,Copa e Cozinha,Suprimentos
TX_1721,2008-04-23,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,157.19,Refeição com Cliente,Vendas
TX_1722,2008-04-23,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,127.68,Material de Escritório,Vendas
TX_1723,2008-04-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,6.11,Diversos,Qualidade
TX_1724,2008-04-23,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,92.4,Refeição,Vendas
TX_1725,2008-04-23,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,35.64,Material de Escritório,Suprimentos
TX_1726,2008-04-23,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,154.11,Transporte Local,Vendas
TX_1727,2008-04-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,77.4,Copa e Cozinha,Contabilidade
TX_1728,2008-04-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,67.34,Copa e Cozinha,Contabilidade
TX_1729,2008-04-23,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,37.18,Material de Escritório,Depósito
TX_1730,2008-04-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,171.58,Refeição com Cliente,Vendas
TX_1731,2008-04-23,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,2.5,Logística,Atendimento ao Cliente
TX_1732,2008-04-23,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,61.57,Material de Escritório,Contabilidade
TX_1733,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,22.17,Diversos,Suprimentos
TX_1734,2008-04-23,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,71.35,Transporte Local,Vendas
TX_1735,2008-04-23,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,126.69,Refeição com Cliente,Vendas
TX_1736,2008-04-23,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,112.84,Viagem,Gerência
TX_1737,2008-04-23,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,43.95,Transporte Local,Vendas
TX_1738,2008-04-23,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,33.23,Material de Escritório,Suprimentos
TX_1739,2008-04-23,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,19.02,Diversos,Qualidade
TX_1740,2008-04-23,Jim Halpert,Vendedor,Best Western Hotel - Despesa de Viagem,29.9,Viagem,Vendas
TX_1741,2008-04-23,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,50.04,Manutenção,Contabilidade
TX_1742,2008-04-23,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,30.3,Material de Escritório,Contabilidade
TX_1743,2008-04-23,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,130.91,Refeição com Cliente,Vendas
TX_1744,2008-04-23,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,132.63,Refeição com Cliente,Vendas
TX_1745,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,76.17,Correios,Contabilidade
TX_1746,2008-04-23,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.0,Copa e Cozinha,Contabilidade
TX_1747,2008-04-23,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,29.02,Correios,Depósito
TX_1748,2008-04-23,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,145.77,Refeição com Cliente,Vendas
TX_1749,2008-04-23,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,22.77,Logística,Recursos Humanos
TX_1750,2008-04-23,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,39.22,Manutenção,Administrativo
TX_1751,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,79.61,Correios,Contabilidade
TX_1752,2008-04-23,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,24.34,Transporte Local,Vendas
TX_1753,2008-04-23,Kevin Malone,Contador,FedEx - Despesa de Correios,42.55,Correios,Contabilidade
TX_1754,2008-04-23,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,2.07,Material de Escritório,Depósito
TX_1755,2008-04-23,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,176.84,Refeição,Vendas
TX_1756,2008-04-23,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,9.79,Manutenção,Contabilidade
TX_1757,2008-04-23,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.69,Transporte Local,Vendas
TX_1758,2008-04-23,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,44.39,Correios,Administrativo
TX_1759,2008-04-23,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,35.51,Material de Escritório,Contabilidade
TX_1760,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,20.86,Diversos,Suprimentos
TX_1761,2008-04-23,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,10.27,Manutenção,Depósito
TX_1762,2008-04-23,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,50.4,Manutenção,Contabilidade
TX_1763,2008-04-23,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,128.44,Refeição com Cliente,Vendas
TX_1764,2008-04-23,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,134.2,Refeição com Cliente,Vendas
TX_1765,2008-04-23,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,241.46,Material de Escritório,Gerência
TX_1766,2008-04-23,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,3.41,Diversos,Suprimentos
TX_1767,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,34.75,Material de Escritório,Depósito
TX_1768,2008-04-24,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,23.95,Manutenção,Recursos Humanos
TX_1769,2008-04-24,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,55.43,Manutenção,Administrativo
TX_1770,2008-04-24,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,78.09,Copa e Cozinha,Administrativo
TX_1771,2008-04-24,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,16.23,Copa e Cozinha,Contabilidade
TX_1772,2008-04-24,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,3.12,Copa e Cozinha,Atendimento ao Cliente
TX_1773,2008-04-24,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,74.44,Copa e Cozinha,Contabilidade
TX_1774,2008-04-24,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,25.78,Manutenção,Qualidade
TX_1775,2008-04-24,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,53.47,Logística,Administrativo
TX_1776,2008-04-24,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,25.6,Copa e Cozinha,Atendimento ao Cliente
TX_1777,2008-04-24,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,113.4,Transporte Local,Vendas
TX_1778,2008-04-24,Oscar Martinez,Contador,FedEx - Despesa de Correios,8.31,Correios,Contabilidade
TX_1779,2008-04-24,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,17.66,Manutenção,Administrativo
TX_1780,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,9.72,Material de Escritório,Depósito
TX_1781,2008-04-24,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,112.48,Material de Escritório,Vendas
TX_1782,2008-04-24,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,36.05,Refeição com Cliente,Vendas
TX_1783,2008-04-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,36.25,Material de Escritório,Recursos Humanos
TX_1784,2008-04-24,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,73.05,Refeição com Cliente,Vendas
TX_1785,2008-04-24,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,75.13,Copa e Cozinha,Contabilidade
TX_1786,2008-04-24,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,29.94,Copa e Cozinha,Depósito
TX_1787,2008-04-24,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,10.86,Material de Escritório,Qualidade
TX_1788,2008-04-24,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,26.68,Correios,Depósito
TX_1789,2008-04-24,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,74.23,Transporte Local,Vendas
TX_1790,2008-04-24,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,280.29,Refeição,Gerência
TX_1791,2008-04-24,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,40.7,Logística,Contabilidade
TX_1792,2008-04-24,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,130.48,Transporte Local,Vendas
TX_1793,2008-04-24,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,33.54,Material de Escritório,Depósito
TX_1794,2008-04-24,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,11.06,Material de Escritório,Atendimento ao Cliente
TX_1795,2008-04-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,62.59,Transporte Local,Vendas
TX_1796,2008-04-24,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,31.44,Manutenção,Recursos Humanos
TX_1797,2008-04-24,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,100.59,Viagem,Gerência
TX_1798,2008-04-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,18.33,Material de Escritório,Recursos Humanos
TX_1799,2008-04-24,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,13.69,Material de Escritório,Contabilidade
TX_1800,2008-04-24,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,71.96,Manutenção,Contabilidade
TX_1801,2008-04-24,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,74.95,Material de Escritório,Vendas
TX_1802,2008-04-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,89.68,Transporte Local,Vendas
TX_1803,2008-04-24,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,68.82,Copa e Cozinha,Contabilidade
TX_1804,2008-04-24,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,7.88,Copa e Cozinha,Contabilidade
TX_1805,2008-04-24,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,22.29,Material de Escritório,Administrativo
TX_1806,2008-04-25,Phyllis Vance,Vendedor,Serpentinas Roxas (Festa),15.0,PPC (Comitê de Festas),Vendas
TX_1807,2008-04-25,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,91.46,Transporte Local,Vendas
TX_1808,2008-04-25,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,11.5,Material de Escritório,Administrativo
TX_1809,2008-04-25,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,129.65,Refeição,Vendas
TX_1810,2008-04-25,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.81,Transporte Local,Vendas
TX_1811,2008-04-25,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,36.15,Copa e Cozinha,Recursos Humanos
TX_1812,2008-04-25,Phyllis Vance,Vendedor,Amtrak Train - Despesa de Viagem,160.65,Viagem,Vendas
TX_1813,2008-04-25,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,26.13,Logística,Contabilidade
TX_1814,2008-04-25,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,83.18,Transporte Local,Vendas
TX_1815,2008-04-25,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.65,Diversos,Atendimento ao Cliente
TX_1816,2008-04-25,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,48.64,Manutenção,Administrativo
TX_1817,2008-04-25,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,177.49,Material de Escritório,Vendas
TX_1818,2008-04-25,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,57.59,Refeição com Cliente,Vendas
TX_1819,2008-04-25,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,46.9,Refeição com Cliente,Vendas
TX_1820,2008-04-25,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,7.82,Logística,Contabilidade
TX_1821,2008-04-25,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,64.85,Copa e Cozinha,Contabilidade
TX_1822,2008-04-25,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,98.89,Transporte Local,Vendas
TX_1823,2008-04-25,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,17.38,Manutenção,Suprimentos
TX_1824,2008-04-25,Toby Flenderson,RH,FedEx - Despesa de Correios,10.92,Correios,Recursos Humanos
TX_1825,2008-04-25,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,24.73,Logística,Contabilidade
TX_1826,2008-04-25,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,170.44,Transporte Local,Vendas
TX_1827,2008-04-25,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,89.66,Refeição,Vendas
TX_1828,2008-04-25,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,56.34,Copa e Cozinha,Contabilidade
TX_1829,2008-04-25,Toby Flenderson,RH,FedEx - Despesa de Correios,21.47,Correios,Recursos Humanos
TX_1830,2008-04-25,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,159.95,Refeição,Vendas
